Date,Channel,Source,Campaign,Ad Set,Spend,Impressions,Clicks,Conversions,Video Views
2024-12-13,Programmatic,DV360,Profound intangible policy,04-04,13522.25,32,3,0,34
2024-12-13,Programmatic,DV360,Centralized modular throughput,05-04,54930.19,132,14,1,139
2024-12-13,Programmatic,DV360,Automated uniform software,06-04,31184.71,77,8,1,81
2024-12-13,Programmatic,DV360,Cross-platform static hierarchy,07-04,55131.87,138,15,2,144
2024-12-13,Programmatic,DV360,Networked value-added time-frame,08-04,61164.99,154,16,2,159
2024-12-20,Programmatic,DV360,Business-focused zero tolerance architecture,01-04,183429.51,454,48,5,481
2024-12-20,Programmatic,DV360,Persistent 24/7 attitude,02-04,3442.6,9,1,0,9
2024-12-20,Programmatic,DV360,Integrated dedicated contingency,03-04,43780.48,109,12,1,115
2024-12-20,Programmatic,DV360,Profound intangible policy,04-04,13407.35,31,3,0,33
2024-12-20,Programmatic,DV360,Centralized modular throughput,05-04,55410.1,136,14,1,143
2024-12-20,Programmatic,DV360,Automated uniform software,06-04,32175.11,82,9,1,85
2024-12-20,Programmatic,DV360,Cross-platform static hierarchy,07-04,56722.66,146,15,1,153
2024-12-20,Programmatic,DV360,Networked value-added time-frame,08-04,60102.28,148,16,2,159
2024-12-27,Programmatic,DV360,Business-focused zero tolerance architecture,01-04,180043.69,459,48,5,483
2024-12-27,Programmatic,DV360,Persistent 24/7 attitude,02-04,3397.37,8,1,0,9
2024-12-27,Programmatic,DV360,Integrated dedicated contingency,03-04,44060.61,109,12,1,115
2024-12-27,Programmatic,DV360,Profound intangible policy,04-04,13743.86,32,3,0,34
2024-12-27,Programmatic,DV360,Centralized modular throughput,05-04,55125.06,135,14,1,142
2024-12-27,Programmatic,DV360,Automated uniform software,06-04,31961.53,82,9,1,85
2024-12-27,Programmatic,DV360,Cross-platform static hierarchy,07-04,56668.73,143,15,1,151
2024-12-27,Programmatic,DV360,Networked value-added time-frame,08-04,60001.82,143,15,1,148
